image_idx,true_label,target_label,pred_label,success,l2_distance,best_c,time_seconds,confidence
5,2,0,0,True,3.8270591030416328,0.1140625,20.613386154174805,0.0
6,3,8,8,True,1.2435307946957195,0.010703125,22.05623698234558,0.0
7,7,3,3,True,2.6103380447648497,0.1140625,22.07275104522705,0.0
8,0,3,3,True,2.078246034238224,0.010703125,21.137075424194336,0.0
9,4,7,7,True,2.0187242913749768,0.010703125,22.77605628967285,0.0
10,2,8,8,True,5.0211237062350325,0.1140625,21.507861852645874,0.0
11,7,6,6,True,1.9802803386323802,0.010703125,22.244091272354126,0.0
12,7,0,0,True,3.3338216106102725,0.010703125,20.980570077896118,0.0
13,4,0,0,True,3.7202271164505043,0.010703125,22.71125555038452,0.0
14,1,9,9,True,3.0102161661893154,0.1140625,21.07783532142639,0.0
15,1,4,,False,inf,1000000.0,22.86228060722351,0.0
16,9,1,1,True,4.444487537069159,1.28125,21.085426807403564,0.0
17,9,0,0,True,2.0975458837135,0.010703125,22.1897873878479,0.0
18,0,1,1,True,3.64644082957228,0.010703125,21.647981643676758,0.0
19,4,9,9,True,2.9944479747870147,1.28125,20.91012406349182,0.0
20,0,5,5,True,4.1552398142367615,0.1140625,21.865164279937744,0.0
21,0,9,9,True,2.4912731442522436,0.1140625,22.434001922607422,0.0
22,3,4,4,True,4.285986737265028,0.1140625,22.433958530426025,0.0
23,7,4,4,True,3.6538184794254382,0.1140625,21.779993772506714,0.0
24,1,0,0,True,1.635480389497579,0.1140625,21.88673710823059,0.0
25,1,7,7,True,3.3539643473450518,0.1140625,22.597476959228516,0.0
26,4,6,6,True,3.8562730686480786,0.1140625,22.3075008392334,0.0
27,0,3,3,True,6.107392206415786,0.1140625,22.7774875164032,0.0
28,6,1,1,True,5.389009537717244,0.1140625,21.190526008605957,0.0
29,1,4,4,True,5.1373514344204825,15.625,22.60825276374817,0.0
30,3,0,0,True,1.4674189603352437,0.010703125,21.89182209968567,0.0
31,9,5,5,True,1.7567598709170047,0.010703125,22.03526258468628,0.0
32,4,8,8,True,1.5776375499311104,0.010703125,20.518743991851807,0.0
33,7,2,2,True,2.2442817079238258,0.1140625,22.38455867767334,0.0
34,5,3,3,True,2.275540981318489,0.010703125,21.68094563484192,0.0
35,8,4,4,True,5.431755100375843,0.1140625,21.243993520736694,0.0
36,5,1,1,True,4.171781274549943,0.1140625,22.316006183624268,0.0
37,8,7,7,True,3.494384347721998,0.010703125,22.148030519485474,0.0
38,5,1,1,True,3.2189425808969205,0.1140625,22.11799168586731,0.0
39,1,9,9,True,1.8473482742260623,0.1140625,22.225258588790894,0.0
40,7,1,1,True,3.102555814943362,0.1140625,22.257895946502686,0.0
41,4,8,8,True,2.6570445050585008,0.010703125,22.491360902786255,0.0
42,7,4,4,True,5.0152251182225305,0.1140625,22.80092144012451,0.0
43,2,9,9,True,4.494279828624216,0.1140625,21.88905382156372,0.0
44,5,4,4,True,4.931488626989319,0.010703125,21.18201994895935,0.0
45,0,3,3,True,5.770014552159197,0.1140625,22.40443205833435,0.0
46,2,3,3,True,4.152924777816843,0.1140625,20.991228818893433,0.0
47,4,3,3,True,2.2763047637301055,0.1140625,21.98143720626831,0.0
48,6,7,,False,inf,1000000.0,21.797195196151733,0.0
49,3,8,8,True,1.7413973534666125,0.010703125,22.07270908355713,0.0
0,9,5,5,True,1.2867138360490755,0.010703125,21.446147203445435,0.0
1,7,2,2,True,1.723637792131617,0.010703125,21.85376811027527,0.0
2,0,1,1,True,4.7680277786213745,0.1140625,21.395230293273926,0.0
3,8,0,0,True,2.698485786964599,0.010703125,22.19697594642639,0.0
4,6,3,3,True,4.609791675419995,0.1140625,21.960211753845215,0.0
5,6,0,0,True,5.039961387244163,0.1140625,21.806882858276367,0.0
6,8,4,4,True,6.04086912306192,0.1140625,21.71418261528015,0.0
7,8,4,,False,inf,1000000.0,22.689069986343384,0.0
8,1,0,0,True,2.0627472469212984,0.010703125,20.56288170814514,0.0
9,2,3,3,True,2.9970585389960993,0.1140625,21.71349263191223,0.0
10,0,8,8,True,3.3408300181640658,0.1140625,21.747517585754395,0.0
11,3,2,2,True,3.3202988568193965,0.1140625,21.055543661117554,0.0
12,0,1,,False,inf,1000000.0,21.864609241485596,0.0
13,7,5,5,True,2.626214609248095,0.1140625,22.201927185058594,0.0
14,0,7,,False,inf,1000000.0,21.402242183685303,0.0
15,2,5,5,True,5.642296540763012,0.010703125,22.182556867599487,0.0
16,0,2,,False,inf,1000000.0,21.905194759368896,0.0
17,6,9,9,True,3.0772733333111173,0.1140625,21.173256874084473,0.0
18,7,9,9,True,2.6609469903585166,0.010703125,22.371580362319946,0.0
19,7,0,0,True,3.6221017761591776,1.28125,22.393880605697632,0.0
20,2,1,1,True,5.744214339887428,0.1140625,20.23768138885498,0.0
21,3,1,1,True,3.224968098327407,0.1140625,22.85997200012207,0.0
22,3,9,9,True,6.644151751912459,1.28125,21.486627101898193,0.0
23,8,1,,False,inf,1000000.0,21.47285485267639,0.0
24,0,1,1,True,5.570903816243284,0.1140625,21.94715404510498,0.0
25,0,9,9,True,5.021928765342049,1.28125,22.038470029830933,0.0
26,1,3,3,True,0.8199603096730274,0.010703125,21.39112615585327,0.0
27,4,3,3,True,3.4357972522820757,0.1140625,21.18718719482422,0.0
28,2,8,8,True,5.44922225022289,0.1140625,22.37023091316223,0.0
29,3,7,7,True,4.022390640507676,0.1140625,22.065330266952515,0.0
30,4,3,3,True,2.9247957207187256,0.010703125,22.202399730682373,0.0
31,1,0,0,True,1.4888237392506867,0.010703125,21.224701404571533,0.0
32,1,8,8,True,0.24382946021372318,0.00103515625,22.2932448387146,0.0
33,0,2,2,True,4.874413088167802,0.1140625,22.618970155715942,0.0
34,7,5,5,True,2.6024500160657467,0.010703125,20.837915658950806,0.0
35,7,2,2,True,8.76940477423621e-08,1.953125e-06,21.104130268096924,0.0
36,5,4,4,True,1.9550116620118394,0.010703125,22.046477794647217,0.0
37,7,9,9,True,2.8400784779840853,0.1140625,22.06191349029541,0.0
38,1,2,2,True,0.46421810328574314,0.010703125,21.172354221343994,0.0
39,1,7,7,True,3.113215389536276,0.1140625,22.196661949157715,0.0
40,9,6,6,True,1.1409676442151522,0.010703125,22.464534044265747,0.0
41,7,2,2,True,1.1951388563301062,0.1140625,22.250593900680542,0.0
42,7,3,3,True,1.6902048544336783,0.010703125,21.94098663330078,0.0
43,5,7,7,True,4.821431776580552,0.1140625,21.60111713409424,0.0
44,1,8,8,True,0.0,1.953125e-06,21.89346957206726,0.0
45,5,4,4,True,4.29938492035307,0.010703125,22.597060680389404,0.0
46,0,1,1,True,4.400698363628946,0.1140625,21.272641897201538,0.0
47,4,6,6,True,3.066804157851418,0.1140625,21.779119729995728,0.0
48,7,9,9,True,3.743158584777821,0.010703125,21.583241939544678,0.0
49,3,8,,False,inf,1000000.0,21.20434808731079,0.0
0,7,2,2,True,2.4733320761966167,0.010703125,21.266515016555786,0.0
1,4,5,5,True,1.313218601237056,0.010703125,21.76168656349182,0.0
2,8,9,9,True,4.155484236537579,0.1140625,21.703110456466675,0.0
3,9,0,0,True,4.241568785451764,0.1140625,21.28237819671631,0.0
4,7,5,5,True,2.4561249679308386,0.010703125,22.53211236000061,0.0
5,3,4,4,True,5.936623598970999,0.1140625,21.30747890472412,0.0
6,9,4,4,True,1.9919031276817554,0.010703125,22.368318557739258,0.0
7,1,7,,False,inf,1000000.0,21.942899465560913,0.0
8,3,4,4,True,4.204461207939998,0.1140625,21.051456928253174,0.0
9,0,2,2,True,3.3628645405049613,0.1140625,22.122674226760864,0.0
10,1,2,2,True,0.7878318102723499,0.010703125,21.69263744354248,0.0
11,0,5,5,True,5.161129394068168,0.1140625,20.94085693359375,0.0
12,0,1,,False,inf,1000000.0,21.61215043067932,0.0
13,8,6,6,True,3.6756886258753814,0.010703125,21.959148645401,0.0
14,8,3,3,True,2.883660085902607,0.1140625,21.492279291152954,0.0
15,7,1,1,True,1.7906874560903054,0.010703125,21.36799645423889,0.0
16,6,9,9,True,3.748365427447749,0.1140625,22.95741844177246,0.0
17,6,4,4,True,1.177698188592736,0.010703125,20.87794327735901,0.0
18,3,0,0,True,2.6699807217077,0.010703125,22.408966541290283,0.0
19,2,4,4,True,4.024531480519852,0.1140625,21.14977741241455,0.0
20,6,0,0,True,4.518156088055741,0.1140625,22.009646892547607,0.0
21,4,5,5,True,1.691121841728853,0.010703125,21.846181392669678,0.0
22,0,8,8,True,5.4519167548000524,0.1140625,21.71394443511963,0.0
23,1,0,0,True,1.1966571599658857,0.010703125,21.0895094871521,0.0
24,8,7,,False,inf,1000000.0,22.770587921142578,0.0
25,7,0,0,True,3.704360948809187,0.1140625,22.22641897201538,0.0
26,7,1,1,True,1.9879050507849412,0.010703125,20.65577268600464,0.0
27,7,0,0,True,3.211339029790815,0.010703125,21.757277011871338,0.0
28,2,8,8,True,4.735908285193728,0.1140625,22.091368675231934,0.0
29,1,3,3,True,1.0800093616856918,0.010703125,21.64057469367981,0.0
30,0,8,8,True,5.106057866379351,0.1140625,21.923290967941284,0.0
31,1,7,7,True,1.996691112379277,0.010703125,22.130884885787964,0.0
32,4,0,0,True,1.8234048534827887,0.010703125,22.473599433898926,0.0
33,4,0,0,True,2.772584252001775,0.010703125,22.32153630256653,0.0
34,2,6,6,True,4.1224637181598025,0.1140625,21.44681406021118,0.0
35,9,4,4,True,1.8122584741083538,0.010703125,21.428402423858643,0.0
36,1,3,3,True,0.6883739638479209,0.010703125,22.652079582214355,0.0
37,3,4,4,True,5.083414087540025,0.010703125,20.846511602401733,0.0
38,0,6,6,True,4.430564510983485,0.1140625,21.49244999885559,0.0
39,5,7,7,True,3.3169715498404826,0.1140625,21.81589651107788,0.0
40,5,9,,False,inf,1000000.0,22.186254024505615,0.0
41,9,4,4,True,2.4320831754038594,0.010703125,20.88837194442749,0.0
42,7,5,5,True,3.0074985885299705,0.010703125,21.945192337036133,0.0
43,8,3,3,True,4.298004556787489,0.1140625,21.77456545829773,0.0
44,1,0,0,True,1.9884071535069663,0.1140625,22.06407642364502,0.0
45,1,3,3,True,0.9173686561848529,0.010703125,21.741206645965576,0.0
46,2,0,0,True,3.926319779993793,0.1140625,21.94947910308838,0.0
47,4,0,0,True,2.707580950963067,0.010703125,22.22475552558899,0.0
48,2,8,8,True,2.0672799410518383,0.010703125,22.094569444656372,0.0
49,4,1,1,True,4.562404683828851,0.1140625,21.475735187530518,0.0
0,9,0,0,True,2.6295111811839544,0.010703125,21.618553161621094,0.0
1,0,3,3,True,4.947391308115342,0.1140625,21.805848121643066,0.0
2,9,3,3,True,2.1356332312456834,0.1140625,21.124911069869995,0.0
3,8,1,1,True,5.106589394989912,1.28125,21.33117175102234,0.0
4,9,4,4,True,1.8663467365802633,0.1140625,22.427932024002075,0.0
5,5,6,6,True,3.470126179756318,0.1140625,20.917765140533447,0.0
6,6,9,9,True,2.2003212260769573,0.010703125,22.190843105316162,0.0
7,6,3,3,True,3.367953397025216,0.010703125,21.583896160125732,0.0
8,8,6,6,True,4.271431014255749,0.010703125,21.825708150863647,0.0
9,2,9,9,True,4.315491233260773,0.1140625,21.98537850379944,0.0
10,3,7,7,True,4.885554308331677,0.1140625,22.44302487373352,0.0
11,1,0,0,True,2.0288339184076762,0.010703125,21.078073501586914,0.0
12,9,4,4,True,1.865918290744202,0.010703125,22.179167985916138,0.0
13,1,0,0,True,1.8640293243090773,0.1140625,21.905794620513916,0.0
14,8,5,5,True,0.5398110982954654,0.00103515625,20.658611536026,0.0
15,5,9,,False,inf,1000000.0,22.372763633728027,0.0
16,5,7,7,True,4.449611415398751,0.010703125,21.216066598892212,0.0
17,8,6,6,True,3.1353843577463962,0.010703125,20.898937940597534,0.0
18,4,1,1,True,2.3571633589872696,0.010703125,22.063132524490356,0.0
19,9,7,7,True,1.9273773450208154,0.010703125,22.217904329299927,0.0
20,5,6,6,True,2.8762655375300126,0.1140625,21.968780994415283,0.0
21,1,7,7,True,4.504960610813425,1.28125,22.16426968574524,0.0
22,4,2,2,True,2.240816660921042,0.010703125,22.807698726654053,0.0
23,7,8,8,True,3.0971057301630167,0.1140625,21.79593825340271,0.0
24,1,4,4,True,3.6326616809670975,1.28125,23.076998710632324,0.0
25,8,9,9,True,3.8205748547920555,0.1140625,21.253284454345703,0.0
26,1,5,5,True,2.2542285391259926,0.1140625,21.816845655441284,0.0
27,9,1,1,True,3.232399747375169,0.1140625,21.620990991592407,0.0
28,6,2,2,True,2.975190574889141,0.1140625,22.280307054519653,0.0
29,6,5,5,True,2.104839506940039,0.010703125,21.073479175567627,0.0
30,6,1,1,True,4.587502727455763,0.1140625,22.63086485862732,0.0
31,2,4,,False,inf,1000000.0,22.90549921989441,0.0
32,6,1,1,True,4.879006915432172,0.1140625,21.425851583480835,0.0
33,4,9,9,True,1.8645661280458017,0.1140625,21.606603860855103,0.0
34,4,1,1,True,2.882623268264218,0.1140625,22.44183611869812,0.0
35,2,1,1,True,4.465339693174468,0.1140625,22.065437078475952,0.0
36,7,9,9,True,5.983306550344101,0.1140625,22.19592046737671,0.0
37,9,6,6,True,2.375464143071735,0.010703125,21.283204078674316,0.0
38,5,9,9,True,4.057848806002147,0.1140625,22.10967206954956,0.0
39,8,0,0,True,0.9689187856502126,0.010703125,21.859421014785767,0.0
40,4,6,6,True,0.6806035500641503,0.010703125,21.020525455474854,0.0
41,3,9,9,True,1.9776088071227331,0.010703125,20.91375994682312,0.0
42,9,5,5,True,1.1187982218488544,0.010703125,21.903435230255127,0.0
43,9,5,5,True,2.0790647518685312,0.1140625,21.473708152770996,0.0
44,0,2,2,True,5.62048514691954,1.28125,21.200784921646118,0.0
45,1,8,8,True,0.33900301626855317,0.010703125,21.869636297225952,0.0
46,5,0,0,True,2.40030778659695,0.010703125,22.056047677993774,0.0
47,7,6,6,True,3.789185826762304,0.1140625,21.879984855651855,0.0
48,1,5,5,True,1.8161876916141277,0.1140625,22.381123781204224,0.0
49,6,8,8,True,1.1879739819288162,0.010703125,22.015496253967285,0.0
0,7,4,4,True,5.418924105794015,0.1140625,22.048351287841797,0.0
1,4,9,9,True,2.875988831680111,0.1140625,22.248054027557373,0.0
2,1,3,3,True,0.9875874251283926,0.010703125,20.69385600090027,0.0
3,3,0,0,True,3.0835704368635914,0.010703125,22.393637895584106,0.0
4,6,0,,False,inf,1000000.0,21.293405532836914,0.0
5,3,9,9,True,4.776661984072455,0.1140625,21.74250364303589,0.0
6,9,0,0,True,1.5235785003359004,0.010703125,21.584208726882935,0.0
7,7,5,5,True,3.5789332913632688,0.1140625,23.06278109550476,0.0
8,5,8,8,True,2.1269818208578477,0.010703125,21.172308206558228,0.0
9,0,4,4,True,3.5714531543430597,0.010703125,21.990185976028442,0.0
10,6,5,5,True,3.6704173989406557,0.1140625,22.078011751174927,0.0
11,5,0,0,True,3.518356144004567,0.010703125,21.182867288589478,0.0
12,3,4,4,True,4.940367047345774,0.1140625,23.188927173614502,0.0
13,9,2,2,True,2.047829791141126,0.010703125,21.992692470550537,0.0
14,5,2,2,True,4.041101055615811,15.625,20.90799307823181,0.0
15,5,1,1,True,4.142609664027159,0.010703125,22.240331172943115,0.0
16,4,5,5,True,0.7719477167510477,0.010703125,22.167331218719482,0.0
17,7,6,6,True,3.6394224350026185,0.1140625,20.778692483901978,0.0
18,7,0,0,True,4.808466224002012,0.010703125,21.355944633483887,0.0
19,6,3,3,True,1.4427389791196943,0.010703125,22.871291875839233,0.0
20,4,0,0,True,2.125942133570843,0.010703125,20.662474870681763,0.0
21,6,5,5,True,1.7561258998479987,0.010703125,22.54786705970764,0.0
22,3,6,6,True,3.6556029440047655,0.1140625,21.50029444694519,0.0
23,2,3,3,True,3.741641966491144,0.1140625,22.487616300582886,0.0
24,9,7,7,True,0.8700578628678435,0.010703125,21.57686996459961,0.0
25,1,7,7,True,1.7025727942948714,0.1140625,21.25695037841797,0.0
26,2,4,4,True,4.768878964021453,0.1140625,21.300750494003296,0.0
27,1,4,4,True,3.6857796228094646,0.1140625,22.115976810455322,0.0
28,5,4,4,True,4.7830194926342235,0.010703125,21.717844247817993,0.0
29,1,8,8,True,7.194730608101177e-08,1.953125e-06,21.45912766456604,0.0
30,2,9,9,True,4.11181823273806,0.1140625,21.682481288909912,0.0
31,7,5,5,True,2.380877199802533,0.010703125,22.68410062789917,0.0
32,0,9,9,True,5.985965845991355,0.1140625,20.51460862159729,0.0
33,3,6,6,True,2.8145164043187676,0.1140625,22.082249402999878,0.0
34,1,8,8,True,0.33069089858364026,0.010703125,21.667348623275757,0.0
35,3,5,5,True,2.804966989686763,0.1140625,21.822417974472046,0.0
36,7,2,2,True,0.14881245412949998,0.00103515625,21.520888566970825,0.0
37,8,7,7,True,3.517401352443295,0.010703125,22.109123945236206,0.0
38,9,1,1,True,3.881275018436312,0.1140625,21.564393758773804,0.0
39,3,0,0,True,2.637184926960803,0.010703125,22.35512065887451,0.0
40,5,3,3,True,1.917194963983185,0.1140625,21.20624613761902,0.0
41,4,2,2,True,2.87528044949863,0.010703125,21.53475022315979,0.0
42,3,7,7,True,4.186856804031031,0.1140625,21.32950496673584,0.0
43,4,6,6,True,0.7123231065908845,0.010703125,21.101856470108032,0.0
44,7,4,,False,inf,1000000.0,20.876072883605957,0.0
45,6,2,2,True,2.8403215806521898,0.1140625,22.491035223007202,0.0
46,9,0,0,True,2.2947982430129352,0.010703125,20.684021949768066,0.0
47,4,2,2,True,2.1541850942073153,0.010703125,21.934955596923828,0.0
48,5,3,,False,inf,1000000.0,22.310253143310547,0.0
49,1,7,7,True,2.5359122584714986,0.1140625,21.9247043132782,0.0
0,8,9,9,True,2.325137480906182,0.1140625,22.15843176841736,0.0
1,4,9,9,True,2.7570746193834044,0.010703125,22.21966004371643,0.0
2,8,7,7,True,3.305736474465386,0.1140625,21.741618871688843,0.0
3,9,6,6,True,1.5890227876425236,0.010703125,22.027722597122192,0.0
4,8,2,2,True,1.4075757029689817,0.1140625,22.098491191864014,0.0
5,8,5,5,True,2.876636205388908,1.28125,21.162272453308105,0.0
6,3,7,7,True,4.508172772851316,0.1140625,21.875815391540527,0.0
7,3,6,6,True,3.782449327168529,0.1140625,22.260921001434326,0.0
8,8,3,3,True,4.746004130455306,0.1140625,21.29330325126648,0.0
9,8,5,,False,inf,1000000.0,21.706594228744507,0.0
10,9,7,7,True,1.6800002405756824,0.010703125,21.829403162002563,0.0
11,8,0,0,True,2.2248309982066177,0.010703125,21.940152645111084,0.0
12,0,8,,False,inf,1000000.0,21.324042558670044,0.0
13,4,6,6,True,2.629834672931343,0.010703125,22.26183772087097,0.0
14,6,7,,False,inf,1000000.0,21.17930293083191,0.0
15,1,0,0,True,4.132249645996817,0.1140625,22.81769061088562,0.0
16,5,9,9,True,3.3928096079543923,0.1140625,21.70490264892578,0.0
17,3,8,8,True,2.8264214037108797,0.010703125,21.655856132507324,0.0
18,6,7,7,True,4.356562975637258,0.1140625,21.66045904159546,0.0
19,3,2,2,True,2.335731931080626,0.1140625,22.176603078842163,0.0
20,0,1,1,True,5.7800258680774546,0.1140625,20.65795350074768,0.0
21,8,1,,False,inf,1000000.0,22.365492820739746,0.0
22,8,0,0,True,1.6645821489784252,0.010703125,21.97312879562378,0.0
23,8,5,5,True,2.1267320642411187,0.1140625,21.57307720184326,0.0
24,0,2,2,True,7.313468673320788,15.625,21.61381483078003,0.0
25,8,9,9,True,3.6698457345580757,0.1140625,22.612115144729614,0.0
26,1,3,3,True,0.6861703542618446,0.010703125,21.64704990386963,0.0
27,8,9,9,True,2.3626455918111975,0.1140625,21.987628936767578,0.0
28,9,8,8,True,1.0194366828863161e-07,1.953125e-06,21.81748056411743,0.0
29,4,9,9,True,2.0124962942906732,0.010703125,21.85043430328369,0.0
30,5,4,4,True,5.502036671246229,0.010703125,21.649022817611694,0.0
31,5,8,8,True,3.374747372815077,0.1140625,22.244547843933105,0.0
32,1,2,2,True,0.4751921792011309,0.010703125,20.734105110168457,0.0
33,3,6,6,True,4.1237266193431275,0.1140625,22.543288707733154,0.0
34,2,0,0,True,2.400761276941609,0.010703125,21.353548765182495,0.0
